1:Date;Temperature_Comedor_Sensor;Temperature_Habitacion_Sensor;Weather_Temperature;CO2_Comedor_Sensor;CO2_Habitacion_Sensor;Humedad_Comedor_Sensor;Humedad_Habitacion_Sensor;Lighting_Comedor_Sensor;Lighting_Habitacion_Sensor;Precipitacion;Meteo_Exterior_Crepusculo;Meteo_Exterior_Viento;Meteo_Exterior_Sol_Oest;Meteo_Exterior_Sol_Est;Meteo_Exterior_Sol_Sud;Meteo_Exterior_Piranometro;Temperature_Exterior_Sensor;Humedad_Exterior_Sensor;Day_Of_Week;Temperature_Exterior_Sensor_1;Temperature_Exterior_Sensor_2;Temperature_Exterior_Sensor_3;Temperature_Exterior_Sensor_4;Temperature_Exterior_Sensor_5;Temperature_Exterior_Sensor_6;Temperature_Exterior_Sensor_7;Temperature_Exterior_Sensor_8;Temperature_Exterior_Sensor_9;Temperature_Exterior_Sensor_10;Temperature_Exterior_Sensor_11;Temperature_Exterior_Sensor_12;Temperature_Exterior_Sensor_13;Temperature_Exterior_Sensor_14;Temperature_Exterior_Sensor_15;Temperature_Exterior_Sensor_16;Temperature_Exterior_Sensor_17;Temperature_Exterior_Sensor_18;Temperature_Exterior_Sensor_19;Temperature_Exterior_Sensor_20;Temperature_Exterior_Sensor_21;Temperature_Exterior_Sensor_22;Temperature_Exterior_Sensor_23;Temperature_Exterior_Sensor_24;Temperature_Exterior_Sensor_25;Temperature_Exterior_Sensor_26;Temperature_Habitacion_Sensor_1;Temperature_Habitacion_Sensor_2;Temperature_Habitacion_Sensor_3;Temperature_Habitacion_Sensor_4;Temperature_Habitacion_Sensor_5;Temperature_Habitacion_Sensor_6;Temperature_Habitacion_Sensor_7;Temperature_Habitacion_Sensor_8;Temperature_Habitacion_Sensor_9;Temperature_Habitacion_Sensor_10;Temperature_Habitacion_Sensor_11;Temperature_Habitacion_Sensor_12;Temperature_Habitacion_Sensor_13;Temperature_Habitacion_Sensor_14;Temperature_Habitacion_Sensor_15;Temperature_Habitacion_Sensor_16;Temperature_Habitacion_Sensor_17;Temperature_Habitacion_Sensor_18;Temperature_Habitacion_Sensor_19;Temperature_Habitacion_Sensor_20;Temperature_Habitacion_Sensor_21;Temperature_Habitacion_Sensor_22;Temperature_Habitacion_Sensor_23;Temperature_Habitacion_Sensor_24;Temperature_Habitacion_Sensor_25;Temperature_Habitacion_Sensor_26;Weather_Temperature_1;Weather_Temperature_2;Weather_Temperature_3;Weather_Temperature_4;Weather_Temperature_5;Weather_Temperature_6;Weather_Temperature_7;Weather_Temperature_8;Weather_Temperature_9;Weather_Temperature_10;Weather_Temperature_11;Weather_Temperature_12;Weather_Temperature_13;Weather_Temperature_14;Weather_Temperature_15;Weather_Temperature_16;Weather_Temperature_17;Weather_Temperature_18;Weather_Temperature_19;Weather_Temperature_20;Weather_Temperature_21;Weather_Temperature_22;Weather_Temperature_23;Weather_Temperature_24;Weather_Temperature_25;Weather_Temperature_26;Meteo_Exterior_Piranometro_1;Meteo_Exterior_Piranometro_2;Meteo_Exterior_Piranometro_3;Meteo_Exterior_Piranometro_4;Meteo_Exterior_Piranometro_5;Meteo_Exterior_Piranometro_6;Meteo_Exterior_Piranometro_7;Meteo_Exterior_Piranometro_8;Meteo_Exterior_Piranometro_9;Meteo_Exterior_Piranometro_10;Meteo_Exterior_Piranometro_11;Meteo_Exterior_Piranometro_12;Meteo_Exterior_Piranometro_13;Meteo_Exterior_Piranometro_14;Meteo_Exterior_Piranometro_15;Meteo_Exterior_Piranometro_16;Meteo_Exterior_Piranometro_17;Meteo_Exterior_Piranometro_18;Meteo_Exterior_Piranometro_19;Meteo_Exterior_Piranometro_20;Meteo_Exterior_Piranometro_21;Meteo_Exterior_Piranometro_22;Meteo_Exterior_Piranometro_23;Meteo_Exterior_Piranometro_24;Meteo_Exterior_Piranometro_25;Meteo_Exterior_Piranometro_26;Lighting_Habitacion_Sensor_1;Lighting_Habitacion_Sensor_2;Lighting_Habitacion_Sensor_3;Lighting_Habitacion_Sensor_4;Lighting_Habitacion_Sensor_5;Lighting_Habitacion_Sensor_6;Lighting_Habitacion_Sensor_7;Lighting_Habitacion_Sensor_8;Lighting_Habitacion_Sensor_9;Lighting_Habitacion_Sensor_10;Lighting_Habitacion_Sensor_11;Lighting_Habitacion_Sensor_12;Lighting_Habitacion_Sensor_13;Lighting_Habitacion_Sensor_14;Lighting_Habitacion_Sensor_15;Lighting_Habitacion_Sensor_16;Lighting_Habitacion_Sensor_17;Lighting_Habitacion_Sensor_18;Lighting_Habitacion_Sensor_19;Lighting_Habitacion_Sensor_20;Lighting_Habitacion_Sensor_21;Lighting_Habitacion_Sensor_22;Lighting_Habitacion_Sensor_23;Lighting_Habitacion_Sensor_24;Lighting_Habitacion_Sensor_25;Lighting_Habitacion_Sensor_26;Meteo_Exterior_Sol_Sud_1;Meteo_Exterior_Sol_Sud_2;Meteo_Exterior_Sol_Sud_3;Meteo_Exterior_Sol_Sud_4;Meteo_Exterior_Sol_Sud_5;Meteo_Exterior_Sol_Sud_6;Meteo_Exterior_Sol_Sud_7;Meteo_Exterior_Sol_Sud_8;Meteo_Exterior_Sol_Sud_9;Meteo_Exterior_Sol_Sud_10;Meteo_Exterior_Sol_Sud_11;Meteo_Exterior_Sol_Sud_12;Meteo_Exterior_Sol_Sud_13;Meteo_Exterior_Sol_Sud_14;Meteo_Exterior_Sol_Sud_15;Meteo_Exterior_Sol_Sud_16;Meteo_Exterior_Sol_Sud_17;Meteo_Exterior_Sol_Sud_18;Meteo_Exterior_Sol_Sud_19;Meteo_Exterior_Sol_Sud_20;Meteo_Exterior_Sol_Sud_21;Meteo_Exterior_Sol_Sud_22;Meteo_Exterior_Sol_Sud_23;Meteo_Exterior_Sol_Sud_24;Meteo_Exterior_Sol_Sud_25;Meteo_Exterior_Sol_Sud_26;Meteo_Exterior_Crepusculo_1;Meteo_Exterior_Crepusculo_2;Meteo_Exterior_Crepusculo_3;Meteo_Exterior_Crepusculo_4;Meteo_Exterior_Crepusculo_5;Meteo_Exterior_Crepusculo_6;Meteo_Exterior_Crepusculo_7;Meteo_Exterior_Crepusculo_8;Meteo_Exterior_Crepusculo_9;Meteo_Exterior_Crepusculo_10;Meteo_Exterior_Crepusculo_11;Meteo_Exterior_Crepusculo_12;Meteo_Exterior_Crepusculo_13;Meteo_Exterior_Crepusculo_14;Meteo_Exterior_Crepusculo_15;Meteo_Exterior_Crepusculo_16;Meteo_Exterior_Crepusculo_17;Meteo_Exterior_Crepusculo_18;Meteo_Exterior_Crepusculo_19;Meteo_Exterior_Crepusculo_20;Meteo_Exterior_Crepusculo_21;Meteo_Exterior_Crepusculo_22;Meteo_Exterior_Crepusculo_23;Meteo_Exterior_Crepusculo_24;Meteo_Exterior_Crepusculo_25;Meteo_Exterior_Crepusculo_26
2012-03-14 22:15:00;20.4067;19.9033;12.0;211.733;213.739;46.5333;46.752;11.426;13.6067;0.0;0.65;0.0;0.0;0.0;0.0;-3.57733;15.8253;65.1707;3.0;16.0053;16.166;16.3467;16.514;16.684;16.8393;16.996;17.2;17.3913;17.5673;17.7647;17.9927;18.2053;18.4533;18.7113;18.9267;19.1287;19.3293;19.5533;19.8167;20.1167;20.4427;20.6947;20.9627;21.2467;21.5827;19.9987;20.1407;20.308;20.4173;20.572;20.6813;20.816;20.896;21.028;21.1293;21.2507;21.3867;21.496;21.624;21.74;21.8613;21.952;22.064;22.1787;22.2987;22.3867;22.484;22.5613;22.608;22.6907;22.7347;12.0;12.0;12.0;12.0;12.5333;14.0;14.0;14.0;14.0;14.5333;16.0;16.0;16.0;16.0;17.3333;18.0;18.0;18.2667;18.8;19.0;19.0;19.0;19.0;19.0;19.8667;20.0;-3.316;-3.25067;-3.708;-3.708;-3.77333;-3.57733;-3.77333;-3.64267;-3.708;-3.512;-3.512;-3.77333;-3.77333;-3.708;-3.64267;-2.58867;5.62067;15.6347;24.2627;116.075;184.949;234.805;285.024;334.421;383.637;431.253;12.8587;13.3627;12.5167;13.184;13.2967;12.94;13.1833;13.0213;13.004;13.2813;13.3787;13.004;12.94;13.1993;12.8587;13.46;22.0213;22.7027;22.9467;22.604;23.144;22.9813;23.1093;22.9467;23.388;22.604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.584;1526.78;1978.37;7182.34;10277.9;12907.9;16311.6;21349.0;27955.2;36319.2;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.738;3.772;111.133;585.813;613.973;614.464;615.573;616.811;617.323;617.92;618.091;618.56;618.56;618.603
2012-03-14 22:30:00;20.264;19.7833;12.0;212.235;214.496;45.9653;46.5893;11.6053;13.1027;0.0;0.65;0.0;0.0;0.0;0.0;-3.57733;15.6493;65.072;3.0;15.8253;16.0053;16.166;16.3467;16.514;16.684;16.8393;16.996;17.2;17.3913;17.5673;17.7647;17.9927;18.2053;18.4533;18.7113;18.9267;19.1287;19.3293;19.5533;19.8167;20.1167;20.4427;20.6947;20.9627;21.2467;19.9033;19.9987;20.1407;20.308;20.4173;20.572;20.6813;20.816;20.896;21.028;21.1293;21.2507;21.3867;21.496;21.624;21.74;21.8613;21.952;22.064;22.1787;22.2987;22.3867;22.484;22.5613;22.608;22.6907;12.0;12.0;12.0;12.0;12.0;12.5333;14.0;14.0;14.0;14.0;14.5333;16.0;16.0;16.0;16.0;17.3333;18.0;18.0;18.2667;18.8;19.0;19.0;19.0;19.0;19.0;19.8667;-3.57733;-3.316;-3.25067;-3.708;-3.708;-3.77333;-3.57733;-3.77333;-3.64267;-3.708;-3.512;-3.512;-3.77333;-3.77333;-3.708;-3.64267;-2.58867;5.62067;15.6347;24.2627;116.075;184.949;234.805;285.024;334.421;383.637;13.6067;12.8587;13.3627;12.5167;13.184;13.2967;12.94;13.1833;13.0213;13.004;13.2813;13.3787;13.004;12.94;13.1993;12.8587;13.46;22.0213;22.7027;22.9467;22.604;23.144;22.9813;23.1093;22.9467;23.388;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.584;1526.78;1978.37;7182.34;10277.9;12907.9;16311.6;21349.0;27955.2;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.738;3.772;111.133;585.813;613.973;614.464;615.573;616.811;617.323;617.92;618.091;618.56;618.56
2012-03-14 22:45:00;20.136;19.658;11.4667;212.064;214.357;45.736;46.8933;11.426;13.184;0.0;0.65;0.0;0.0;0.0;0.0;-3.57733;15.4293;64.3813;3.0;15.6493;15.8253;16.0053;16.166;16.3467;16.514;16.684;16.8393;16.996;17.2;17.3913;17.5673;17.7647;17.9927;18.2053;18.4533;18.7113;18.9267;19.1287;19.3293;19.5533;19.8167;20.1167;20.4427;20.6947;20.9627;19.7833;19.9033;19.9987;20.1407;20.308;20.4173;20.572;20.6813;20.816;20.896;21.028;21.1293;21.2507;21.3867;21.496;21.624;21.74;21.8613;21.952;22.064;22.1787;22.2987;22.3867;22.484;22.5613;22.608;12.0;12.0;12.0;12.0;12.0;12.0;12.5333;14.0;14.0;14.0;14.0;14.5333;16.0;16.0;16.0;16.0;17.3333;18.0;18.0;18.2667;18.8;19.0;19.0;19.0;19.0;19.0;-3.57733;-3.57733;-3.316;-3.25067;-3.708;-3.708;-3.77333;-3.57733;-3.77333;-3.64267;-3.708;-3.512;-3.512;-3.77333;-3.77333;-3.708;-3.64267;-2.58867;5.62067;15.6347;24.2627;116.075;184.949;234.805;285.024;334.421;13.1027;13.6067;12.8587;13.3627;12.5167;13.184;13.2967;12.94;13.1833;13.0213;13.004;13.2813;13.3787;13.004;12.94;13.1993;12.8587;13.46;22.0213;22.7027;22.9467;22.604;23.144;22.9813;23.1093;22.9467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.584;1526.78;1978.37;7182.34;10277.9;12907.9;16311.6;21349.0;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.738;3.772;111.133;585.813;613.973;614.464;615.573;616.811;617.323;617.92;618.091;618.56
2012-03-14 23:00:00;20.0227;19.52;11.0;212.32;214.432;44.936;46.7413;11.524;13.0213;0.0;0.65;0.0;0.0;0.0;0.0;-3.512;15.0953;63.3573;3.0;15.4293;15.6493;15.8253;16.0053;16.166;16.3467;16.514;16.684;16.8393;16.996;17.2;17.3913;17.5673;17.7647;17.9927;18.2053;18.4533;18.7113;18.9267;19.1287;19.3293;19.5533;19.8167;20.1167;20.4427;20.6947;19.658;19.7833;19.9033;19.9987;20.1407;20.308;20.4173;20.572;20.6813;20.816;20.896;21.028;21.1293;21.2507;21.3867;21.496;21.624;21.74;21.8613;21.952;22.064;22.1787;22.2987;22.3867;22.484;22.5613;11.4667;12.0;12.0;12.0;12.0;12.0;12.0;12.5333;14.0;14.0;14.0;14.0;14.5333;16.0;16.0;16.0;16.0;17.3333;18.0;18.0;18.2667;18.8;19.0;19.0;19.0;19.0;-3.57733;-3.57733;-3.57733;-3.316;-3.25067;-3.708;-3.708;-3.77333;-3.57733;-3.77333;-3.64267;-3.708;-3.512;-3.512;-3.77333;-3.77333;-3.708;-3.64267;-2.58867;5.62067;15.6347;24.2627;116.075;184.949;234.805;285.024;13.184;13.1027;13.6067;12.8587;13.3627;12.5167;13.184;13.2967;12.94;13.1833;13.0213;13.004;13.2813;13.3787;13.004;12.94;13.1993;12.8587;13.46;22.0213;22.7027;22.9467;22.604;23.144;22.9813;23.1093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.584;1526.78;1978.37;7182.34;10277.9;12907.9;16311.6;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.738;3.772;111.133;585.813;613.973;614.464;615.573;616.811;617.323;617.92;618.091
2012-03-14 23:15:00;19.866;19.4027;10.0667;212.651;215.979;44.2427;46.4053;11.6867;12.842;0.0;0.65;0.0;0.0;0.0;0.0;-3.18533;14.9067;64.584;3.0;15.0953;15.4293;15.6493;15.8253;16.0053;16.166;16.3467;16.514;16.684;16.8393;16.996;17.2;17.3913;17.5673;17.7647;17.9927;18.2053;18.4533;18.7113;18.9267;19.1287;19.3293;19.5533;19.8167;20.1167;20.4427;19.52;19.658;19.7833;19.9033;19.9987;20.1407;20.308;20.4173;20.572;20.6813;20.816;20.896;21.028;21.1293;21.2507;21.3867;21.496;21.624;21.74;21.8613;21.952;22.064;22.1787;22.2987;22.3867;22.484;11.0;11.4667;12.0;12.0;12.0;12.0;12.0;12.0;12.5333;14.0;14.0;14.0;14.0;14.5333;16.0;16.0;16.0;16.0;17.3333;18.0;18.0;18.2667;18.8;19.0;19.0;19.0;-3.512;-3.57733;-3.57733;-3.57733;-3.316;-3.25067;-3.708;-3.708;-3.77333;-3.57733;-3.77333;-3.64267;-3.708;-3.512;-3.512;-3.77333;-3.77333;-3.708;-3.64267;-2.58867;5.62067;15.6347;24.2627;116.075;184.949;234.805;13.0213;13.184;13.1027;13.6067;12.8587;13.3627;12.5167;13.184;13.2967;12.94;13.1833;13.0213;13.004;13.2813;13.3787;13.004;12.94;13.1993;12.8587;13.46;22.0213;22.7027;22.9467;22.604;23.144;22.9813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.584;1526.78;1978.37;7182.34;10277.9;12907.9;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.738;3.772;111.133;585.813;613.973;614.464;615.573;616.811;617.323;617.92
2012-03-14 23:30:00;19.7607;19.3573;9.66667;212.96;215.787;43.3253;45.7573;11.6053;13.444;0.0;0.65;0.0;0.0;0.0;0.0;-3.38133;14.7893;64.9653;3.0;14.9067;15.0953;15.4293;15.6493;15.8253;16.0053;16.166;16.3467;16.514;16.684;16.8393;16.996;17.2;17.3913;17.5673;17.7647;17.9927;18.2053;18.4533;18.7113;18.9267;19.1287;19.3293;19.5533;19.8167;20.1167;19.4027;19.52;19.658;19.7833;19.9033;19.9987;20.1407;20.308;20.4173;20.572;20.6813;20.816;20.896;21.028;21.1293;21.2507;21.3867;21.496;21.624;21.74;21.8613;21.952;22.064;22.1787;22.2987;22.3867;10.0667;11.0;11.4667;12.0;12.0;12.0;12.0;12.0;12.0;12.5333;14.0;14.0;14.0;14.0;14.5333;16.0;16.0;16.0;16.0;17.3333;18.0;18.0;18.2667;18.8;19.0;19.0;-3.18533;-3.512;-3.57733;-3.57733;-3.57733;-3.316;-3.25067;-3.708;-3.708;-3.77333;-3.57733;-3.77333;-3.64267;-3.708;-3.512;-3.512;-3.77333;-3.77333;-3.708;-3.64267;-2.58867;5.62067;15.6347;24.2627;116.075;184.949;12.842;13.0213;13.184;13.1027;13.6067;12.8587;13.3627;12.5167;13.184;13.2967;12.94;13.1833;13.0213;13.004;13.2813;13.3787;13.004;12.94;13.1993;12.8587;13.46;22.0213;22.7027;22.9467;22.604;23.144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.584;1526.78;1978.37;7182.34;10277.9;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.738;3.772;111.133;585.813;613.973;614.464;615.573;616.811;617.323
2012-03-14 23:45:00;19.8147;19.5787;9.0;213.205;215.125;41.4853;45.0;11.7033;13.0207;0.0;0.65;0.0;0.0;0.0;0.0;-3.25067;14.66;64.7307;3.0;14.7893;14.9067;15.0953;15.4293;15.6493;15.8253;16.0053;16.166;16.3467;16.514;16.684;16.8393;16.996;17.2;17.3913;17.5673;17.7647;17.9927;18.2053;18.4533;18.7113;18.9267;19.1287;19.3293;19.5533;19.8167;19.3573;19.4027;19.52;19.658;19.7833;19.9033;19.9987;20.1407;20.308;20.4173;20.572;20.6813;20.816;20.896;21.028;21.1293;21.2507;21.3867;21.496;21.624;21.74;21.8613;21.952;22.064;22.1787;22.2987;9.66667;10.0667;11.0;11.4667;12.0;12.0;12.0;12.0;12.0;12.0;12.5333;14.0;14.0;14.0;14.0;14.5333;16.0;16.0;16.0;16.0;17.3333;18.0;18.0;18.2667;18.8;19.0;-3.38133;-3.18533;-3.512;-3.57733;-3.57733;-3.57733;-3.316;-3.25067;-3.708;-3.708;-3.77333;-3.57733;-3.77333;-3.64267;-3.708;-3.512;-3.512;-3.77333;-3.77333;-3.708;-3.64267;-2.58867;5.62067;15.6347;24.2627;116.075;13.444;12.842;13.0213;13.184;13.1027;13.6067;12.8587;13.3627;12.5167;13.184;13.2967;12.94;13.1833;13.0213;13.004;13.2813;13.3787;13.004;12.94;13.1993;12.8587;13.46;22.0213;22.7027;22.9467;22.604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.584;1526.78;1978.37;7182.34;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.738;3.772;111.133;585.813;613.973;614.464;615.573;616.811
2012-03-15 00:00:00;19.8147;19.672;9.0;212.683;216.309;41.104;44.64;11.4427;13.2653;0.0;0.65;0.0;0.0;0.0;0.0;-3.38133;14.4187;64.304;3.06667;14.66;14.7893;14.9067;15.0953;15.4293;15.6493;15.8253;16.0053;16.166;16.3467;16.514;16.684;16.8393;16.996;17.2;17.3913;17.5673;17.7647;17.9927;18.2053;18.4533;18.7113;18.9267;19.1287;19.3293;19.5533;19.5787;19.3573;19.4027;19.52;19.658;19.7833;19.9033;19.9987;20.1407;20.308;20.4173;20.572;20.6813;20.816;20.896;21.028;21.1293;21.2507;21.3867;21.496;21.624;21.74;21.8613;21.952;22.064;22.1787;9.0;9.66667;10.0667;11.0;11.4667;12.0;12.0;12.0;12.0;12.0;12.0;12.5333;14.0;14.0;14.0;14.0;14.5333;16.0;16.0;16.0;16.0;17.3333;18.0;18.0;18.2667;18.8;-3.25067;-3.38133;-3.18533;-3.512;-3.57733;-3.57733;-3.57733;-3.316;-3.25067;-3.708;-3.708;-3.77333;-3.57733;-3.77333;-3.64267;-3.708;-3.512;-3.512;-3.77333;-3.77333;-3.708;-3.64267;-2.58867;5.62067;15.6347;24.2627;13.0207;13.444;12.842;13.0213;13.184;13.1027;13.6067;12.8587;13.3627;12.5167;13.184;13.2967;12.94;13.1833;13.0213;13.004;13.2813;13.3787;13.004;12.94;13.1993;12.8587;13.46;22.0213;22.7027;22.9467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.584;1526.78;1978.37;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.738;3.772;111.133;585.813;613.973;614.464;615.573
2012-03-15 00:15:00;19.7553;19.7;9.0;212.907;217.44;40.976;44.256;11.4427;12.9393;0.0;0.65;0.0;0.0;0.0;0.0;-3.38133;14.208;63.7627;4.0;14.4187;14.66;14.7893;14.9067;15.0953;15.4293;15.6493;15.8253;16.0053;16.166;16.3467;16.514;16.684;16.8393;16.996;17.2;17.3913;17.5673;17.7647;17.9927;18.2053;18.4533;18.7113;18.9267;19.1287;19.3293;19.672;19.5787;19.3573;19.4027;19.52;19.658;19.7833;19.9033;19.9987;20.1407;20.308;20.4173;20.572;20.6813;20.816;20.896;21.028;21.1293;21.2507;21.3867;21.496;21.624;21.74;21.8613;21.952;22.064;9.0;9.0;9.66667;10.0667;11.0;11.4667;12.0;12.0;12.0;12.0;12.0;12.0;12.5333;14.0;14.0;14.0;14.0;14.5333;16.0;16.0;16.0;16.0;17.3333;18.0;18.0;18.2667;-3.38133;-3.25067;-3.38133;-3.18533;-3.512;-3.57733;-3.57733;-3.57733;-3.316;-3.25067;-3.708;-3.708;-3.77333;-3.57733;-3.77333;-3.64267;-3.708;-3.512;-3.512;-3.77333;-3.77333;-3.708;-3.64267;-2.58867;5.62067;15.6347;13.2653;13.0207;13.444;12.842;13.0213;13.184;13.1027;13.6067;12.8587;13.3627;12.5167;13.184;13.2967;12.94;13.1833;13.0213;13.004;13.2813;13.3787;13.004;12.94;13.1993;12.8587;13.46;22.0213;22.7027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.584;1526.78;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.738;3.772;111.133;585.813;613.973;614.464
2012-03-15 00:30:00;19.6867;19.7033;9.0;213.845;217.568;40.896;43.9893;11.6867;13.3467;0.0;0.65;0.0;0.0;0.0;0.0;-3.316;13.9453;63.152;4.0;14.208;14.4187;14.66;14.7893;14.9067;15.0953;15.4293;15.6493;15.8253;16.0053;16.166;16.3467;16.514;16.684;16.8393;16.996;17.2;17.3913;17.5673;17.7647;17.9927;18.2053;18.4533;18.7113;18.9267;19.1287;19.7;19.672;19.5787;19.3573;19.4027;19.52;19.658;19.7833;19.9033;19.9987;20.1407;20.308;20.4173;20.572;20.6813;20.816;20.896;21.028;21.1293;21.2507;21.3867;21.496;21.624;21.74;21.8613;21.952;9.0;9.0;9.0;9.66667;10.0667;11.0;11.4667;12.0;12.0;12.0;12.0;12.0;12.0;12.5333;14.0;14.0;14.0;14.0;14.5333;16.0;16.0;16.0;16.0;17.3333;18.0;18.0;-3.38133;-3.38133;-3.25067;-3.38133;-3.18533;-3.512;-3.57733;-3.57733;-3.57733;-3.316;-3.25067;-3.708;-3.708;-3.77333;-3.57733;-3.77333;-3.64267;-3.708;-3.512;-3.512;-3.77333;-3.77333;-3.708;-3.64267;-2.58867;5.62067;12.9393;13.2653;13.0207;13.444;12.842;13.0213;13.184;13.1027;13.6067;12.8587;13.3627;12.5167;13.184;13.2967;12.94;13.1833;13.0213;13.004;13.2813;13.3787;13.004;12.94;13.1993;12.8587;13.46;22.0213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.584;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.738;3.772;111.133;585.813;613.973
2012-03-15 00:45:00;19.5833;19.684;9.0;214.667;218.891;40.816;43.752;11.6053;12.94;0.0;0.65;0.036;0.0;0.0;0.0;-3.38133;13.6507;62.3547;4.0;13.9453;14.208;14.4187;14.66;14.7893;14.9067;15.0953;15.4293;15.6493;15.8253;16.0053;16.166;16.3467;16.514;16.684;16.8393;16.996;17.2;17.3913;17.5673;17.7647;17.9927;18.2053;18.4533;18.7113;18.9267;19.7033;19.7;19.672;19.5787;19.3573;19.4027;19.52;19.658;19.7833;19.9033;19.9987;20.1407;20.308;20.4173;20.572;20.6813;20.816;20.896;21.028;21.1293;21.2507;21.3867;21.496;21.624;21.74;21.8613;9.0;9.0;9.0;9.0;9.66667;10.0667;11.0;11.4667;12.0;12.0;12.0;12.0;12.0;12.0;12.5333;14.0;14.0;14.0;14.0;14.5333;16.0;16.0;16.0;16.0;17.3333;18.0;-3.316;-3.38133;-3.38133;-3.25067;-3.38133;-3.18533;-3.512;-3.57733;-3.57733;-3.57733;-3.316;-3.25067;-3.708;-3.708;-3.77333;-3.57733;-3.77333;-3.64267;-3.708;-3.512;-3.512;-3.77333;-3.77333;-3.708;-3.64267;-2.58867;13.3467;12.9393;13.2653;13.0207;13.444;12.842;13.0213;13.184;13.1027;13.6067;12.8587;13.3627;12.5167;13.184;13.2967;12.94;13.1833;13.0213;13.004;13.2813;13.3787;13.004;12.94;13.1993;12.8587;13.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.738;3.772;111.133;585.813
